2,global_rounds,id_list
93,90,"[8, 48, 84, 32, 77, 44, 5, 17, 9, 59, 67, 1, 11, 98, 3, 13, 26, 29, 71, 76, 69, 63, 50, 46, 41, 94, 39, 37, 45, 95, 30, 21, 81, 51, 35, 66, 16, 27, 36, 89, 62, 78, 93, 6, 23, 33, 68, 7, 82, 28, 34, 14, 91, 60, 58, 12, 47, 0, 22, 99, 54, 79, 31, 24, 49, 18, 96, 73, 97, 83, 42, 57, 70, 10, 52, 55, 38, 53, 86, 88, 64, 65, 72, 43, 15, 56, 2, 19, 92, 80, 61, 85, 25, 40, 74, 90, 20, 87, 75, 4]"
94,91,"[66, 4, 25, 23, 19, 68, 24, 27, 0, 31, 14, 76, 81, 2, 94, 48, 50, 58, 40, 43, 8, 79, 60, 38, 26, 30, 59, 73, 83, 47, 49, 52, 89, 15, 37, 57, 20, 87, 93, 56, 18, 6, 35, 9, 29, 63, 75, 46, 54, 78, 32, 70, 92, 61, 5, 17, 34, 36, 7, 13, 90, 21, 74, 10, 97, 55, 1, 12, 65, 86, 42, 3, 11, 96, 84, 67, 85, 62, 53, 39, 16, 44, 45, 95, 88, 80, 28, 77, 41, 69, 22, 72, 99, 71, 82, 91, 64, 33, 98, 51]"
95,92,"[28, 92, 99, 80, 84, 38, 12, 9, 25, 90, 60, 59, 76, 75, 74, 2, 52, 83, 11, 15, 23, 34, 10, 47, 58, 91, 72, 85, 50, 95, 32, 48, 86, 18, 20, 87, 35, 14, 6, 82, 4, 31, 66, 68, 96, 36, 1, 45, 69, 93, 79, 64, 51, 42, 81, 7, 41, 17, 97, 5, 73, 77, 21, 61, 46, 16, 29, 40, 27, 67, 89, 70, 39, 24, 8, 98, 22, 19, 37, 62, 78, 94, 30, 55, 44, 71, 63, 26, 65, 53, 56, 88, 13, 3, 54, 57, 33, 49, 0, 43]"
96,93,"[80, 89, 14, 84, 18, 73, 37, 7, 59, 58, 63, 85, 96, 75, 25, 26, 64, 45, 57, 50, 71, 13, 5, 79, 42, 19, 70, 38, 77, 68, 40, 76, 81, 0, 16, 86, 41, 30, 47, 93, 52, 44, 11, 60, 29, 34, 83, 24, 36, 32, 31, 53, 2, 43, 4, 1, 99, 33, 46, 95, 91, 66, 20, 56, 10, 6, 49, 48, 39, 62, 54, 23, 21, 55, 67, 98, 82, 12, 35, 74, 78, 61, 97, 90, 69, 94, 22, 87, 65, 17, 28, 51, 15, 72, 88, 8, 27, 3, 9, 92]"
97,94,"[35, 6, 68, 46, 92, 39, 37, 75, 2, 41, 11, 95, 18, 82, 43, 88, 29, 24, 83, 40, 31, 59, 54, 94, 5, 0, 78, 4, 28, 81, 77, 13, 48, 14, 34, 69, 93, 33, 49, 17, 64, 66, 36, 20, 65, 79, 45, 51, 98, 99, 60, 38, 22, 15, 87, 90, 50, 80, 53, 25, 71, 8, 7, 27, 55, 89, 84, 86, 70, 1, 21, 62, 30, 19, 9, 12, 23, 76, 10, 61, 42, 67, 16, 73, 56, 58, 3, 97, 63, 32, 57, 91, 26, 74, 96, 52, 72, 85, 44, 47]"
98,95,"[11, 0, 80, 58, 25, 42, 94, 33, 71, 18, 66, 5, 99, 62, 47, 85, 78, 38, 72, 7, 53, 64, 34, 45, 60, 9, 52, 39, 84, 6, 26, 97, 63, 17, 3, 40, 19, 55, 41, 92, 14, 24, 75, 65, 10, 68, 32, 30, 74, 51, 44, 49, 67, 93, 29, 69, 12, 31, 23, 77, 56, 95, 22, 46, 89, 79, 61, 57, 21, 86, 28, 48, 4, 1, 15, 70, 13, 54, 8, 16, 81, 98, 90, 76, 35, 82, 91, 87, 83, 96, 27, 50, 20, 73, 2, 43, 59, 88, 36, 37]"
99,96,"[91, 25, 30, 21, 19, 58, 87, 53, 5, 44, 48, 76, 78, 77, 55, 36, 6, 7, 31, 16, 57, 27, 1, 33, 82, 96, 89, 81, 38, 10, 49, 37, 24, 86, 59, 68, 45, 74, 9, 94, 17, 92, 75, 63, 28, 13, 35, 64, 4, 34, 41, 88, 93, 39, 90, 54, 8, 43, 95, 83, 12, 2, 18, 29, 11, 69, 51, 56, 46, 15, 3, 20, 67, 98, 84, 99, 50, 42, 71, 0, 79, 97, 40, 22, 32, 72, 26, 61, 47, 80, 60, 62, 73, 66, 23, 85, 70, 14, 52, 65]"
100,97,"[49, 13, 0, 7, 10, 40, 73, 14, 4, 23, 26, 9, 68, 37, 27, 70, 97, 88, 98, 89, 81, 90, 84, 39, 32, 62, 59, 85, 76, 35, 61, 78, 41, 54, 64, 25, 77, 56, 87, 45, 58, 11, 99, 75, 50, 91, 82, 47, 18, 86, 79, 95, 53, 80, 67, 92, 5, 48, 60, 46, 17, 21, 94, 66, 36, 6, 42, 57, 28, 33, 8, 65, 44, 12, 22, 93, 29, 38, 43, 71, 96, 74, 3, 63, 2, 72, 69, 51, 55, 20, 34, 24, 31, 15, 52, 19, 83, 16, 30, 1]"
101,98,"[44, 35, 91, 10, 18, 93, 56, 49, 90, 53, 60, 45, 85, 78, 80, 30, 21, 48, 40, 25, 61, 84, 8, 34, 52, 94, 6, 58, 81, 43, 63, 3, 92, 88, 47, 89, 86, 11, 82, 23, 12, 15, 99, 22, 46, 76, 32, 7, 65, 51, 73, 95, 2, 83, 55, 68, 66, 87, 77, 9, 36, 33, 41, 29, 26, 14, 4, 50, 75, 28, 24, 27, 70, 37, 59, 20, 64, 67, 69, 16, 71, 72, 0, 5, 57, 74, 31, 1, 97, 54, 39, 98, 62, 79, 42, 38, 13, 96, 19, 17]"
102,99,"[89, 81, 30, 95, 1, 53, 33, 15, 88, 56, 19, 2, 4, 85, 83, 20, 99, 47, 16, 43, 27, 50, 34, 55, 66, 58, 52, 40, 35, 57, 91, 82, 86, 38, 10, 64, 87, 67, 84, 12, 42, 49, 62, 9, 94, 98, 73, 71, 28, 22, 39, 77, 97, 7, 11, 26, 25, 36, 41, 60, 72, 80, 78, 51, 31, 96, 61, 46, 3, 5, 8, 92, 54, 29, 75, 70, 74, 32, 68, 45, 69, 76, 79, 44, 48, 0, 59, 17, 90, 37, 93, 18, 6, 14, 21, 63, 23, 65, 13, 24]"
103,100,"[16, 36, 33, 31, 43, 24, 19, 86, 17, 4, 12, 81, 85, 91, 35, 41, 11, 6, 54, 49, 57, 61, 83, 63, 22, 96, 58, 1, 52, 70, 59, 39, 8, 93, 72, 7, 51, 40, 32, 27, 48, 88, 21, 23, 56, 2, 14, 0, 84, 75, 69, 89, 3, 76, 99, 95, 98, 55, 65, 64, 62, 45, 37, 90, 9, 30, 80, 47, 53, 94, 71, 60, 34, 78, 77, 10, 97, 29, 26, 50, 15, 74, 5, 44, 82, 66, 73, 20, 38, 46, 18, 79, 28, 92, 87, 42, 13, 68, 67, 25]"
